,day_year,day_week,week,borough,fhv,2019_night,2019_morn,2019_arvo,2019_even,2020_night,2020_morn,2020_arvo,2020_even,total_case_count,total_probable_case_count,total_hospitalized_count,total_death_count,total_probable_death_count,total_case_count_7day_avg,total_all_case_count_7day_avg,total_hospitalized_count_7day_avg,total_death_count_7day_avg,total_all_death_count_7day_avg,borough_case_count,borough_probable_case_count,borough_hospitalized_count,borough_death_count,borough_probable_death_count,borough_case_count_7day_avg,borough_all_case_count_7day_avg,borough_hospitalized_count_7day_avg,borough_death_count_7day_avg,borough_all_death_count_7day_avg,pre_k_schools,elementary_schools,middle_schools,high_schools,construction,offices,phase_1,restaurants,outdoor_dining,phase_2,phase_3,phase_4,large_capacity_public,gatherings,broadway,movies,stadium_capcity,indoor_religious,curfew
2404,272,1,39,2,0,7902,61773,73481,71594,880,13555,20280,13124,436,40,36,3,1,424,477,37,3,4,58,2,3,0,0,54,59,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,272,1,39,2,1,24781,89399,93508,109168,16403,59724,70494,69741,436,40,36,3,1,424,477,37,3,4,58,2,3,0,0,54,59,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,272,1,39,3,0,515,951,1176,1622,42,168,263,190,436,40,36,3,1,424,477,37,3,4,109,11,13,1,1,99,111,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,272,1,39,3,1,17491,39657,37257,38394,13255,32148,39262,33944,436,40,36,3,1,424,477,37,3,4,109,11,13,1,1,99,111,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,272,1,39,4,0,1,2,7,2,0,1,1,2,436,40,36,3,1,424,477,37,3,4,47,3,2,0,0,32,35,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,272,1,39,4,1,1207,3566,3811,2874,964,2855,3721,2487,436,40,36,3,1,424,477,37,3,4,47,3,2,0,0,32,35,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,273,2,39,0,0,76,367,397,274,17,54,67,57,686,71,51,7,0,464,519,39,4,5,64,10,7,3,0,59,67,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,273,2,39,0,1,9769,31596,29717,29322,11787,33780,42893,37066,686,71,51,7,0,464,519,39,4,5,64,10,7,3,0,59,67,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,273,2,39,1,0,595,1548,2145,4495,45,185,486,425,686,71,51,7,0,464,519,39,4,5,334,35,19,2,0,203,230,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,273,2,39,1,1,20236,57178,57378,76403,18062,57801,76052,73676,686,71,51,7,0,464,519,39,4,5,334,35,19,2,0,203,230,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,273,2,39,2,0,8676,73535,85355,97183,833,20808,29970,16437,686,71,51,7,0,464,519,39,4,5,81,9,9,0,0,58,63,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,273,2,39,2,1,23413,96282,98460,129614,13863,74578,87001,85188,686,71,51,7,0,464,519,39,4,5,81,9,9,0,0,58,63,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,273,2,39,3,0,459,999,1157,2081,35,203,283,235,686,71,51,7,0,464,519,39,4,5,174,16,13,2,0,110,123,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,273,2,39,3,1,13684,39720,38723,40227,10676,34887,42533,35279,686,71,51,7,0,464,519,39,4,5,174,16,13,2,0,110,123,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,273,2,39,4,0,0,3,4,3,0,0,2,2,686,71,51,7,0,464,519,39,4,5,33,1,3,0,0,33,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,273,2,39,4,1,954,4002,4180,2894,830,3182,4179,2671,686,71,51,7,0,464,519,39,4,5,33,1,3,0,0,33,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,274,3,39,0,0,83,445,472,321,15,63,66,60,584,83,51,8,1,471,529,41,5,5,52,8,2,3,0,55,63,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,274,3,39,0,1,9724,38567,35450,32042,12430,34446,41755,38265,584,83,51,8,1,471,529,41,5,5,52,8,2,3,0,55,63,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,274,3,39,1,0,911,1937,2132,5314,34,221,397,469,584,83,51,8,1,471,529,41,5,5,271,43,33,4,1,208,235,18,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,274,3,39,1,1,22206,72215,74779,98981,19656,61147,77003,77949,584,83,51,8,1,471,529,41,5,5,271,43,33,4,1,208,235,18,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,274,3,39,2,0,11330,89000,99167,113725,865,21097,29463,19918,584,83,51,8,1,471,529,41,5,5,86,12,7,1,0,60,67,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,274,3,39,2,1,27617,112537,119754,165207,16404,76950,84157,91582,584,83,51,8,1,471,529,41,5,5,86,12,7,1,0,60,67,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,274,3,39,3,0,538,1195,1358,2576,42,175,270,304,584,83,51,8,1,471,529,41,5,5,134,17,9,0,0,114,128,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,274,3,39,3,1,13509,47158,43747,47553,11482,36348,41993,36784,584,83,51,8,1,471,529,41,5,5,134,17,9,0,0,114,128,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,274,3,39,4,0,0,7,3,6,0,0,0,1,584,83,51,8,1,471,529,41,5,5,41,3,0,0,0,34,37,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,274,3,39,4,1,930,4923,4946,3859,866,3243,4064,2728,584,83,51,8,1,471,529,41,5,5,41,3,0,0,0,34,37,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,275,4,39,0,0,77,489,407,367,19,77,90,87,614,79,41,5,1,491,550,41,5,6,76,2,7,0,0,57,64,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,275,4,39,0,1,10238,43969,37237,34603,13144,34729,42860,39322,614,79,41,5,1,491,550,41,5,6,76,2,7,0,0,57,64,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,275,4,39,1,0,1071,1978,2342,5490,76,192,427,492,614,79,41,5,1,491,550,41,5,6,292,44,22,1,1,216,243,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,275,4,39,1,1,25337,84847,82390,103494,22032,60313,80249,81092,614,79,41,5,1,491,550,41,5,6,292,44,22,1,1,216,243,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,275,4,39,2,0,14962,98694,100076,120713,1320,20851,30831,22489,614,79,41,5,1,491,550,41,5,6,87,9,4,0,0,64,71,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,275,4,39,2,1,32474,139269,139293,184963,19291,75478,88240,103511,614,79,41,5,1,491,550,41,5,6,87,9,4,0,0,64,71,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,275,4,39,3,0,719,1315,1430,2786,71,182,320,332,614,79,41,5,1,491,550,41,5,6,134,21,7,4,0,120,135,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,275,4,39,3,1,15392,54798,48306,49877,12306,36440,43290,39007,614,79,41,5,1,491,550,41,5,6,134,21,7,4,0,120,135,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,275,4,39,4,0,1,6,1,4,0,0,2,0,614,79,41,5,1,491,550,41,5,6,25,2,1,0,0,34,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,275,4,39,4,1,965,5369,5330,3845,955,3344,4497,2962,614,79,41,5,1,491,550,41,5,6,25,2,1,0,0,34,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,276,5,39,0,0,133,458,464,451,25,72,94,85,597,83,48,3,0,511,574,41,5,5,80,8,5,0,0,61,69,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,276,5,39,0,1,11624,41662,38799,47435,14093,37523,46319,51394,597,83,48,3,0,511,574,41,5,5,80,8,5,0,0,61,69,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,276,5,39,1,0,1667,1845,2364,5944,81,211,395,563,597,83,48,3,0,511,574,41,5,5,264,38,25,1,0,227,256,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,276,5,39,1,1,32347,77417,81336,129617,24682,64109,84883,103410,597,83,48,3,0,511,574,41,5,5,264,38,25,1,0,227,256,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,276,5,39,2,0,21275,82797,91415,118069,1875,20135,28019,23731,597,83,48,3,0,511,574,41,5,5,77,8,3,0,0,66,73,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,276,5,39,2,1,41843,112225,125409,201711,24941,78605,93960,131742,597,83,48,3,0,511,574,41,5,5,77,8,3,0,0,66,73,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,276,5,39,3,0,931,1155,1446,2890,75,210,285,336,597,83,48,3,0,511,574,41,5,5,140,21,13,2,0,123,139,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,276,5,39,3,1,17428,50465,47686,65645,13450,39642,47235,51194,597,83,48,3,0,511,574,41,5,5,140,21,13,2,0,123,139,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,276,5,39,4,0,0,7,7,4,0,0,1,1,597,83,48,3,0,511,574,41,5,5,36,8,2,0,0,35,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,276,5,39,4,1,1226,5105,5338,5444,972,3635,4639,4048,597,83,48,3,0,511,574,41,5,5,36,8,2,0,0,35,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,277,6,39,0,0,220,297,426,332,30,39,83,66,277,42,25,5,1,511,575,41,5,6,34,4,1,1,0,60,67,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,277,6,39,0,1,24286,29969,39787,50047,22678,27233,45232,55781,277,42,25,5,1,511,575,41,5,6,34,4,1,1,0,60,67,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,277,6,39,1,0,3257,1437,2786,4314,169,152,490,538,277,42,25,5,1,511,575,41,5,6,82,16,11,1,1,223,253,20,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,277,6,39,1,1,66021,64116,100849,137372,43937,48492,93494,112420,277,42,25,5,1,511,575,41,5,6,82,16,11,1,1,223,253,20,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,277,6,39,2,0,46630,54897,89037,99944,4057,10696,26033,22009,277,42,25,5,1,511,575,41,5,6,47,2,5,0,0,67,74,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,277,6,39,2,1,84381,93914,155150,212210,49662,56895,116346,144328,277,42,25,5,1,511,575,41,5,6,47,2,5,0,0,67,74,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,277,6,39,3,0,1992,1160,1659,2308,120,115,247,312,277,42,25,5,1,511,575,41,5,6,97,11,5,2,0,128,144,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,277,6,39,3,1,35617,42774,56985,70231,21979,31188,49863,55244,277,42,25,5,1,511,575,41,5,6,97,11,5,2,0,128,144,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,277,6,39,4,0,1,1,2,4,0,0,1,1,277,42,25,5,1,511,575,41,5,6,17,9,3,1,0,32,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,277,6,39,4,1,2703,3877,5251,5800,1564,2910,4399,4095,277,42,25,5,1,511,575,41,5,6,17,9,3,1,0,32,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,278,0,40,0,0,139,395,366,208,35,37,52,41,335,64,44,7,0,504,570,42,5,6,34,10,4,0,0,60,68,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,278,0,40,0,1,28011,22578,33086,34246,28066,21200,39117,41969,335,64,44,7,0,504,570,42,5,6,34,10,4,0,0,60,68,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,278,0,40,1,0,3281,1595,2615,2414,150,104,376,243,335,64,44,7,0,504,570,42,5,6,162,22,22,3,0,221,251,21,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,278,0,40,1,1,74664,58407,91437,80933,50847,39830,76224,72368,335,64,44,7,0,504,570,42,5,6,162,22,22,3,0,221,251,21,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,278,0,40,2,0,49225,42625,76184,60380,4018,7386,19761,10753,335,64,44,7,0,504,570,42,5,6,29,3,4,0,0,66,73,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,278,0,40,2,1,94132,78997,127485,112458,54787,43974,90659,77137,335,64,44,7,0,504,570,42,5,6,29,3,4,0,0,66,73,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,278,0,40,3,0,1581,827,1426,1645,115,81,227,212,335,64,44,7,0,504,570,42,5,6,84,18,11,3,0,125,141,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,278,0,40,3,1,40057,34210,49403,46027,27126,24163,40099,37260,335,64,44,7,0,504,570,42,5,6,84,18,11,3,0,125,141,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,278,0,40,4,0,0,0,3,1,0,0,2,1,335,64,44,7,0,504,570,42,5,6,26,11,3,1,0,32,37,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,278,0,40,4,1,3338,2804,3809,2944,1806,2093,3377,2726,335,64,44,7,0,504,570,42,5,6,26,11,3,1,0,32,37,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,279,1,40,0,0,81,450,402,271,16,54,72,54,764,116,56,0,0,551,628,45,5,5,94,14,10,0,0,62,70,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2471,279,1,40,0,1,11654,37518,31544,32089,12841,32128,35282,31076,764,116,56,0,0,551,628,45,5,5,94,14,10,0,0,62,70,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2472,279,1,40,1,0,552,1862,2197,4093,31,181,372,319,764,116,56,0,0,551,628,45,5,5,354,52,25,0,0,251,287,22,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2473,279,1,40,1,1,22209,69859,65726,77248,19548,54085,63324,57221,764,116,56,0,0,551,628,45,5,5,354,52,25,0,0,251,287,22,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2474,279,1,40,2,0,7934,76619,86512,102036,962,17943,24908,13412,764,116,56,0,0,551,628,45,5,5,84,24,2,0,0,70,80,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2475,279,1,40,2,1,23601,102998,103593,151125,15059,68997,71253,64318,764,116,56,0,0,551,628,45,5,5,84,24,2,0,0,70,80,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2476,279,1,40,3,0,465,1110,1160,2339,39,157,298,231,764,116,56,0,0,551,628,45,5,5,195,19,17,0,0,137,154,11,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2477,279,1,40,3,1,15526,47262,40454,41353,12008,34162,36935,29657,764,116,56,0,0,551,628,45,5,5,195,19,17,0,0,137,154,11,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2478,279,1,40,4,0,0,3,3,7,0,1,0,4,764,116,56,0,0,551,628,45,5,5,37,7,2,0,0,31,37,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2479,279,1,40,4,1,1084,4589,4553,3189,880,2992,3520,2158,764,116,56,0,0,551,628,45,5,5,37,7,2,0,0,31,37,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2480,280,2,40,0,0,87,448,264,241,20,64,79,64,571,71,48,3,1,535,611,45,4,5,67,11,6,0,0,62,71,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2481,280,2,40,0,1,9562,36994,30787,31236,10490,32097,37574,33558,571,71,48,3,1,535,611,45,4,5,67,11,6,0,0,62,71,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2482,280,2,40,1,0,617,1792,2150,4478,42,180,403,387,571,71,48,3,1,535,611,45,4,5,251,30,23,2,1,239,274,23,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2483,280,2,40,1,1,21092,67632,65453,79256,16349,52608,64702,65218,571,71,48,3,1,535,611,45,4,5,251,30,23,2,1,239,274,23,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2484,280,2,40,2,0,10120,86600,94410,98534,829,20165,28747,17831,571,71,48,3,1,535,611,45,4,5,79,7,7,0,0,70,79,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2485,280,2,40,2,1,26178,109369,107501,129211,13308,70215,77098,80907,571,71,48,3,1,535,611,45,4,5,79,7,7,0,0,70,79,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2486,280,2,40,3,0,600,1424,1252,2277,41,183,272,264,571,71,48,3,1,535,611,45,4,5,145,19,11,1,0,133,151,10,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2487,280,2,40,3,1,13938,48743,40147,42699,9999,32747,38237,32566,571,71,48,3,1,535,611,45,4,5,145,19,11,1,0,133,151,10,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2488,280,2,40,4,0,0,0,2,2,0,0,1,2,571,71,48,3,1,535,611,45,4,5,29,4,1,0,0,30,36,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2489,280,2,40,4,1,970,4396,4312,3266,790,3155,3873,2633,571,71,48,3,1,535,611,45,4,5,29,4,1,0,0,30,36,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2490,281,3,40,0,0,76,244,262,218,20,76,82,62,542,84,46,4,0,529,606,44,4,4,75,12,9,1,0,66,74,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2491,281,3,40,0,1,10299,35959,33712,30419,11581,32301,40143,33089,542,84,46,4,0,529,606,44,4,4,75,12,9,1,0,66,74,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2492,281,3,40,1,0,720,1333,1810,4386,51,211,415,392,542,84,46,4,0,529,606,44,4,4,223,31,21,1,0,233,266,21,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
2493,281,3,40,1,1,21891,67586,71076,85902,18620,52805,70248,67742,542,84,46,4,0,529,606,44,4,4,223,31,21,1,0,233,266,21,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.5,0.0
